,Unnamed: 0,Teams,Goals,Total Attempts,On Target,Off Target,Blocked,Woodwork,Corners,Offside,Possession,Passes,Passing Accuracy,Passes Completed,Distance Covered,Balls Recovered,Tackles,Clearances,Blocks,Yellow Cards,Red Cards,Fouls,"Anfield, Liverpool","Arena AufSchalke, Gelsenkirchen","Arena Lviv, Lviv","Arsenal Stadium, London","BVB Stadion Dortmund, Dortmund","BayArena, Leverkusen","Beşiktaş Park, Istanbul","Camp Nou, Barcelona","City of Manchester Stadium, Manchester","Estadio Metropolitano, Madrid","Estadio Ramón Sánchez-Pizjuán, Seville","Estadio Santiago Bernabéu, Madrid","Estadio Vicente Calderón, Madrid","Estádio do Dragão, Porto","Estádio do Sport Lisboa e Benfica, Lisbon","Football Arena Munich, Munich","Johan Cruijff ArenA, Amsterdam","Juventus Stadium, Turin","KAA Gent Stadium, Ghent","King Power Stadium, Leicester","NSK Olimpiyskyi, Kyiv","OL Stadium, Décines","OSK Metalist Stadion, Kharkiv","Old Trafford, Manchester","Olympiastadion, Berlin","PSV Stadion, Eindhoven","Parc des Princes, Paris","Principality Stadium, Cardiff","St. Jakob-Park, Basel","Stade Louis II, Monaco","Stadio Olimpico, Rome","Stadio San Paolo, Naples","Stadio San Siro, Milan","Stadion Petrovskiy, St Petersburg","Stamford Bridge, London","Tottenham Hotspur Stadium, London","VfL Wolfsburg Arena, Wolfsburg","Wembley Stadium, London",Home_game
0,0,Juventus,0.142857142857143,0.351351351351351,0.461538461538462,0.4,0.166666666666667,0.066666666666667,0.615384615384615,0.111111111111111,0.25,0.18682505399568,0.625001676417284,0.183856502242152,0.305164319248826,0.065573770491803,0.363636363636364,0.205128205128205,0,0.25,0,0.91304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,Barcelona,0.428571428571429,0.351351351351351,0.615384615384615,0.4,0,0.071333333333333,0.615384615384615,0,0.75,0.431965442764579,0.830210635655767,0.429372197309417,0.269170579029734,0.245901639344262,0.181818181818182,0.307692307692308,0.166666666666667,0.125,0,0.391304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,Real Madrid,0.142857142857143,0.567567567567568,0.384615384615385,0.933333333333333,0.25,0.25,0.615384615384615,0,0.590909090909091,0.362850971922246,0.913441139916491,0.37780269058296,0.219092331768388,0.40983606557377,0.454545454545455,0.282051282051282,0.083333333333333,0.25,0,0.347826086956522,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,Juventus,0.142857142857143,0.486486486486487,0.307692307692308,0.933333333333333,0.083333333333333,0.066666666666667,0.615384615384615,0.555555555555556,0.409090909090909,0.282937365010799,0.695965441625035,0.275784753363229,0.336463223787167,0.327868852459016,0.272727272727273,0.615384615384615,0.25,0.25,0,0.173913043478261,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,Bayern,0.428571428571429,0.513513513513514,0.615384615384615,0.533333333333333,0.333333333333333,0.11,0.384615384615385,0.333333333333333,0.568181818181818,0.463282937365011,0.799378743966858,0.452914798206278,0.311424100156495,0.508196721311475,0.272727272727273,0.051282051282051,0.083333333333333,0.625,0,0.695652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,Barcelona,0.285714285714286,0.324324324324324,0.307692307692308,0.533333333333333,0.083333333333333,0.071333333333333,0.384615384615385,0.333333333333333,0.431818181818182,0.349892008639309,0.673542068556164,0.331838565022422,0.287949921752739,0.245901639344262,0.272727272727273,0.358974358974359,0.333333333333333,0.25,0,0.391304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,Barcelona,0.428571428571429,0.432432432432432,0.615384615384615,0.466666666666667,0.166666666666667,0.071333333333333,0.153846153846154,0.333333333333333,0.431818181818182,0.300215982721382,0.637729739469609,0.283632286995516,0.311424100156495,0.60655737704918,0.272727272727273,0.205128205128205,0.25,0.375,0,0.521739130434783,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,Bayern,0,0.243243243243243,0,0.466666666666667,0.25,0.11,0.153846153846154,0.222222222222222,0.568181818181818,0.416846652267819,0.797677216588505,0.410313901345292,0.267605633802817,0.491803278688525,0.636363636363636,0.461538461538462,0.166666666666667,0.375,0,0.478260869565217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,Juventus,0.285714285714286,0.297297297297297,0.538461538461538,0.266666666666667,0.083333333333333,0.066666666666667,0.076923076923077,0.333333333333333,0.454545454545454,0.332613390928726,0.867330675559303,0.34304932735426,0.327073552425665,0.295081967213115,0.636363636363636,0.307692307692308,0.25,0.5,0,0.782608695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,Real Madrid,0.142857142857143,0.243243243243243,0.230769230769231,0.266666666666667,0.25,0.25,0.076923076923077,0.111111111111111,0.545454545454546,0.394168466522678,0.85969797787464,0.399103139013453,0.208137715179969,0.180327868852459,0.090909090909091,0.205128205128205,0.083333333333333,0.375,0,0.434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,Real Madrid,0.142857142857143,0.594594594594595,0.615384615384615,0.733333333333333,0.333333333333333,0.25,0.769230769230769,0,0.795454545454546,0.375809935205184,0.990283035245196,0.401345291479821,0.126760563380282,0.327868852459016,0.272727272727273,0.564102564102564,0.166666666666667,0.25,0,0.521739130434783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,Atlético,0,0.378378378378378,0.153846153846154,0.733333333333333,0.166666666666667,0.125,0.769230769230769,0,0.204545454545455,0.102591792656587,0.432511962191358,0.096412556053812,0.175273865414711,0.245901639344262,0.363636363636364,0.461538461538462,0.333333333333333,0.5,1,0.391304347826087,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,Monaco,0,0.297297297297297,0.076923076923077,0.466666666666667,0.333333333333333,0,0.461538461538462,0.222222222222222,0.613636363636364,0.334773218142549,0.655883662264432,0.316143497757847,0.2660406885759,0.639344262295082,0.272727272727273,0.205128205128205,0.083333333333333,0.25,0,0.478260869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13,13,Juventus,0,0.216216216216216,0.076923076923077,0.466666666666667,0.083333333333333,0.066666666666667,0.461538461538462,0.111111111111111,0.386363636363636,0.23866090712743,0.48386097795441,0.213004484304933,0.359937402190923,0.60655737704918,0.272727272727273,0.41025641025641,0.333333333333333,0.25,0,0.608695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,14,Barcelona,0.285714285714286,0.27027027027027,0.461538461538462,0.266666666666667,0.083333333333333,0.071333333333333,0.384615384615385,0.111111111111111,0.590909090909091,0.616630669546436,0.90190642059965,0.614349775784753,0.3302034428795,0.327868852459016,0,0.128205128205128,0.25,0,0,0.347826086956522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,Paris,0,0.216216216216216,0.153846153846154,0.266666666666667,0.25,0.11,0.384615384615385,0.444444444444444,0.409090909090909,0.435205183585313,0.818824394067817,0.430493273542601,0.269170579029734,0.524590163934426,0.636363636363636,0.153846153846154,0.083333333333333,0.125,0,0.565217391304348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,Bayern,0.857142857142857,0.540540540540541,0.769230769230769,0.333333333333333,0.5,0.11,0.307692307692308,0,0.568181818181818,0.358531317494601,0.71454736034346,0.345291479820628,0.314553990610329,0.60655737704918,0.181818181818182,0.128205128205128,0,0.125,0,0.695652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,Porto,0.142857142857143,0.135135135135135,0.076923076923077,0.333333333333333,0,0,0.307692307692308,0.111111111111111,0.431818181818182,0.280777537796976,0.684101912850227,0.272421524663677,0.284820031298905,0.475409836065574,0.090909090909091,0.461538461538462,0.5,0.625,1,0.695652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,Porto,0.428571428571429,0.162162162162162,0.384615384615385,0.133333333333333,0,0,0.230769230769231,0.111111111111111,0.227272727272727,0.117710583153348,0.517301791689204,0.115470852017937,0.30829420970266,0.524590163934426,0.363636363636364,0.641025641025641,0.083333333333333,0.375,0,0.565217391304348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,Bayern,0.142857142857143,0.135135135135135,0.230769230769231,0.133333333333333,0.083333333333333,0.11,0.230769230769231,0.111111111111111,0.772727272727273,0.498920086393089,0.849327831008245,0.494394618834081,0.247261345852895,0.360655737704918,0.272727272727273,0.128205128205128,0,0.5,0,0.826086956521739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,Paris,0.142857142857143,0.189189189189189,0.307692307692308,0.066666666666667,0.25,0.11,0.307692307692308,0.666666666666667,0.204545454545455,0.249460043196544,0.749032227266823,0.252242152466368,0.215962441314554,0.327868852459016,0.272727272727273,0.128205128205128,0.166666666666667,0.125,0,0.304347826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,21,Barcelona,0.428571428571429,0.216216216216216,0.461538461538462,0.066666666666667,0.166666666666667,0.071333333333333,0.307692307692308,0.111111111111111,0.795454545454546,0.65658747300216,0.914780670852358,0.654708520179372,0.250391236306729,0.377049180327869,0.454545454545455,0.128205128205128,0.25,0.25,0,0.391304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,22,Juventus,0.142857142857143,0.324324324324324,0.384615384615385,0.466666666666667,0.083333333333333,0.066666666666667,0.461538461538462,0.222222222222222,0.727272727272727,0.47732181425486,0.82242667062373,0.469730941704036,0.302034428794992,0.442622950819672,0.636363636363636,0.102564102564103,0.166666666666667,0,0,0.173913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,Monaco,0,0.351351351351351,0.384615384615385,0.466666666666667,0.166666666666667,0,0.461538461538462,0,0.272727272727273,0.167386609071274,0.54034723252708,0.159192825112108,0.21283255086072,0.475409836065574,0.272727272727273,0.358974358974359,0.083333333333333,0.125,0,0.521739130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,Atlético,0,0.189189189189189,0.153846153846154,0.2,0.25,0.125,0.538461538461538,0,0.318181818181818,0.159827213822894,0.301335229738469,0.131165919282511,0.237871674491393,0.377049180327869,0.363636363636364,0.41025641025641,0.416666666666667,0.375,0,0.695652173913043,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,Real Madrid,0,0.405405405405405,0.615384615384615,0.2,0.416666666666667,0.25,0.538461538461538,0,0.681818181818182,0.408207343412527,0.675751671011855,0.383408071748879,0.13302034428795,0.39344262295082,0.272727272727273,0.41025641025641,0.25,0.25,0,0.347826086956522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,Dortmund,0,0.243243243243243,0.153846153846154,0.2,0.416666666666667,0.11,0.384615384615385,0.333333333333333,0.613636363636364,0.422246220302376,0.823011237167641,0.419282511210762,0.359937402190923,0.491803278688525,0.454545454545455,0.076923076923077,0.166666666666667,0.125,0,0.173913043478261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,Juventus,0.428571428571429,0.27027027027027,0.461538461538462,0.2,0.166666666666667,0.066666666666667,0.384615384615385,0.222222222222222,0.386363636363636,0.311015118790497,0.797800847701994,0.31390134529148,0.386541471048514,0.360655737704918,0.181818181818182,0.41025641025641,0.416666666666667,0,0,0.304347826086957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28,Barcelona,0.142857142857143,0.594594594594595,0.846153846153846,0.6,0.25,0.071333333333333,0.538461538461538,0.333333333333333,0.681818181818182,0.431965442764579,0.671417749002271,0.403587443946188,0.289514866979656,0.262295081967213,0,0.41025641025641,0.5,0.125,0,0.130434782608696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,Man. City,0,0.513513513513514,0.307692307692308,0.6,0.583333333333333,0.066666666666667,0.538461538461538,0,0.318181818181818,0.239740820734341,0.556162574838512,0.221973094170404,0.247261345852895,0.327868852459016,0,0.307692307692308,0.333333333333333,0.625,0,0.391304347826087,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,30,Atlético,0.142857142857143,0.297297297297297,0.384615384615385,0.266666666666667,0.25,0.125,0.846153846153846,0.444444444444444,0.613636363636364,0.1792656587473,0.213162190235941,0.137892376681614,0.849765258215963,1,0,0.384615384615385,0.083333333333333,0.5,0,0.304347826086957,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,Leverkusen,0,0.189189189189189,0.230769230769231,0.266666666666667,0.083333333333333,0,0.846153846153846,0.111111111111111,0.386363636363636,0.242980561555076,0.193029052501872,0.183856502242152,0.890453834115806,0.918032786885246,0,0.871794871794872,0.25,0.75,0,0.956521739130435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,Monaco,0,0.054054054054054,0,0.066666666666667,0.166666666666667,0,0,0.444444444444444,0.25,0.119870410367171,0.578741473517672,0.12219730941704,0.289514866979656,0.688524590163935,0,0.82051282051282,0.333333333333333,0.125,0,0.434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33,33,Arsenal,0.285714285714286,0.297297297297297,0.538461538461538,0.066666666666667,0.333333333333333,0.166666666666667,0,0.222222222222222,0.75,0.576673866090713,0.898858746239662,0.576233183856502,0.29264475743349,0.688524590163935,0,0.025641025641026,0.166666666666667,0.125,0,0.347826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,34,Bayern,1,0.648648648648649,1,0.533333333333333,0.333333333333333,0.11,0.615384615384615,0.222222222222222,0.840909090909091,0.532397408207344,1,0.553811659192825,0.231611893583725,0.131147540983607,0,0.102564102564103,0.083333333333333,0.25,0,0.521739130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,35,Shakhtar Donetsk,0,0.216216216216216,0,0.533333333333333,0.083333333333333,0,0.615384615384615,0.222222222222222,0.159090909090909,0.035637149028078,0.639244249157721,0.053811659192825,0.078247261345853,0,0.181818181818182,0.512820512820513,0.333333333333333,0.125,1,0.086956521739131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,36,Chelsea,0.285714285714286,0.351351351351351,0.461538461538462,0.2,0.416666666666667,0.666666666666667,0.538461538461538,0.222222222222222,0.522727272727273,0.454643628509719,0.919402402712299,0.4652466367713,0.748043818466354,0.491803278688525,0.272727272727273,0.512820512820513,0.333333333333333,0.375,0,0.91304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37,37,Paris,0.285714285714286,0.324324324324324,0.461538461538462,0.2,0.333333333333333,0.11,0.538461538461538,0.555555555555556,0.477272727272727,0.468682505399568,0.89456450492291,0.474215246636771,0.66510172143975,0.639344262295082,0.363636363636364,0.435897435897436,0.416666666666667,0.5,1,0.608695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,38,Real Madrid,0.428571428571429,0.351351351351351,0.692307692307692,0.2,0.166666666666667,0.25,0.384615384615385,0.222222222222222,0.522727272727273,0.348812095032397,0.871872937251509,0.358744394618834,0.286384976525821,0.311475409836066,0.090909090909091,0.487179487179487,0.166666666666667,0.25,0,0.043478260869565,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,39,Schalke,0.571428571428571,0.378378378378378,0.769230769230769,0.2,0.166666666666667,0,0.384615384615385,0.111111111111111,0.477272727272727,0.384449244060475,0.904895007044292,0.396860986547085,0.433489827856025,0.311475409836066,0.090909090909091,0.205128205128205,0.166666666666667,0.125,0,0.173913043478261,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,Porto,0.571428571428571,0.324324324324324,0.538461538461538,0.266666666666667,0.166666666666667,0,0.230769230769231,0.555555555555556,0.568181818181818,0.307775377969762,0.803277298454623,0.311659192825112,0.364632237871674,0.639344262295082,0.181818181818182,0.358974358974359,0,0.125,0,0.130434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,41,Basel,0,0.162162162162162,0.230769230769231,0.266666666666667,0,0,0.230769230769231,0,0.431818181818182,0.3207343412527,0.579551163240722,0.29372197309417,0.295774647887324,0.491803278688525,0.272727272727273,0.179487179487179,0.166666666666667,0.625,1,0.695652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42,Leverkusen,0.142857142857143,0.324324324324324,0.230769230769231,0.2,0.583333333333333,0,0.307692307692308,0,0.795454545454546,0.366090712742981,0.784161105444045,0.362107623318386,0.242566510172144,0.245901639344262,0.363636363636364,0.230769230769231,0.416666666666667,0.625,0,0.956521739130435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,43,Atlético,0,0.27027027027027,0.230769230769231,0.2,0.416666666666667,0.125,0.307692307692308,0,0.204545454545455,0.036717062634989,0.237275560172133,0.031390134529148,0.173708920187794,0.229508196721311,0.454545454545455,0.282051282051282,0.583333333333333,0.625,1,0.347826086956522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,Arsenal,0.142857142857143,0.351351351351351,0.307692307692308,0.6,0.083333333333333,0.166666666666667,0.615384615384615,0,0.590909090909091,0.373650107991361,0.783247117611128,0.368834080717489,0.245696400625978,0.245901639344262,0.454545454545455,0.128205128205128,0,0.375,0,0.391304347826087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,45,Monaco,0.428571428571429,0.405405405405405,0.538461538461538,0.6,0,0,0.615384615384615,0.555555555555556,0.409090909090909,0.196544276457883,0.842959570478492,0.214125560538117,0.264475743348983,0.40983606557377,0.454545454545455,0.538461538461538,0.083333333333333,0.25,0,0.304347826086957,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,Juventus,0.285714285714286,0.27027027027027,0.307692307692308,0.466666666666667,0,0.066666666666667,0.615384615384615,0.444444444444444,0.454545454545454,0.235421166306695,0.670421289830085,0.230941704035874,0.291079812206573,0.311475409836066,0.090909090909091,0.358974358974359,0.25,0.25,0,0.217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,47,Dortmund,0.142857142857143,0.324324324324324,0.230769230769231,0.466666666666667,0.25,0.11,0.615384615384615,0.222222222222222,0.545454545454546,0.322894168466523,0.616097116014061,0.300448430493273,0.264475743348983,0.377049180327869,0.454545454545455,0.256410256410256,0,0,0,0.304347826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48,Man. City,0.142857142857143,0.324324324324324,0.384615384615385,0.266666666666667,0.333333333333333,0.066666666666667,0.615384615384615,0,0.204545454545455,0.18682505399568,0.75120669597837,0.196188340807175,0.284820031298905,0.327868852459016,0.454545454545455,0.076923076923077,0.5,0.375,1,0.434782608695652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,49,Barcelona,0.285714285714286,0.351351351351351,0.307692307692308,0.266666666666667,0.5,0.071333333333333,0.615384615384615,0.777777777777778,0.795454545454546,0.501079913606911,0.974825197084814,0.519058295964125,0.309859154929577,0.491803278688525,0.272727272727273,0.230769230769231,0.333333333333333,0.375,0,0.434782608695652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,50,Schalke,0,0.189189189189189,0.230769230769231,0.2,0.166666666666667,0,0.153846153846154,0.111111111111111,0.25,0.208423326133909,0.595986848479126,0.199551569506726,0.334898278560251,0.475409836065574,0.454545454545455,0.41025641025641,0.083333333333333,0.375,0,0.521739130434783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,51,Real Madrid,0.285714285714286,0.189189189189189,0.307692307692308,0.2,0.083333333333333,0.25,0.153846153846154,0.333333333333333,0.75,0.479481641468683,0.811095219474561,0.469730941704036,0.262910798122066,0.426229508196721,0.181818181818182,0.230769230769231,0.166666666666667,0.125,0,0.260869565217391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,52,Basel,0.142857142857143,0,0.076923076923077,0,0,0,0,0.555555555555556,0.25,0.139308855291577,0.699865158680488,0.149103139013453,0.45226917057903,0.491803278688525,0.181818181818182,0.384615384615385,0.333333333333333,0.625,0,0.782608695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
53,53,Porto,0.142857142857143,0.27027027027027,0.538461538461538,0,0.333333333333333,0,0,0.444444444444444,0.75,0.424406047516199,0.880550028636893,0.430493273542601,0.447574334898279,0.557377049180328,0.272727272727273,0.051282051282051,0,0.5,0,0.434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54,54,Shakhtar Donetsk,0,0,0.076923076923077,0,0,0,0,0.444444444444444,0.295454545454545,0.200863930885529,0.604665780772992,0.193946188340807,0.233176838810642,0.377049180327869,0.363636363636364,0.641025641025641,0.25,0.375,0,0.521739130434783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,55,Bayern,0,0.081081081081081,0.076923076923077,0,0.25,0.11,0,0.222222222222222,0.704545454545455,0.5,0.93082636334163,0.510089686098655,0.205007824726135,0.262295081967213,0.181818181818182,0.230769230769231,0,0.625,1,0.739130434782609,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,56,Paris,0.142857142857143,0.351351351351351,0.461538461538462,0.333333333333333,0.25,0.11,0.538461538461538,0.111111111111111,0.590909090909091,0.382289416846652,0.971058292337301,0.404708520179372,0.137715179968701,0.114754098360656,0.454545454545455,0.205128205128205,0.083333333333333,0.25,0,0.739130434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57,57,Chelsea,0.142857142857143,0.162162162162162,0.076923076923077,0.333333333333333,0.083333333333333,0.666666666666667,0.538461538461538,0,0.409090909090909,0.286177105831534,0.880919608455159,0.301569506726457,0.158059467918623,0.081967213114754,0.181818181818182,0.358974358974359,0.25,0.25,0,0.739130434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,58,Real Madrid,0.142857142857143,0.648648648648649,0.615384615384615,0.4,0.916666666666667,0.25,0.538461538461538,0,0.409090909090909,0.41792656587473,0.855062695427859,0.420403587443946,0.588419405320814,0.819672131147541,0,0.435897435897436,0.25,0.75,0,0.652173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
