Player,Team,Goals,Shots,Shots_Target,Assists,Fouls,Interceptions,Crosses,Time
Player 11,Paris,0,0.656670309603214,0.262167274951935,0,0.885955482721329,1.30470199137926,1.1285686865449,69.8260289430618
Player 12,Paris,0,0,0,0,0,0,0,14.6432778984308
Player 13,Paris,0,0.368884053081274,0,0,0.569779500365257,0.803316503763199,0,40.0736150145531
Player 14,Paris,0,0.622662365436554,0.222422525286674,0,0.571929134428501,0.543284952640533,0.787321105599403,36.9267737865448
Player 15,Paris,0,0,0,0,0.477051869034767,0,0,31.9811588525772
Player 16,Paris,0,0,0.077851064503193,0,0.38840925693512,0,0,28.3968509733677
Player 17,Paris,0,0.242627799510956,0.105164751410484,0,0.444586224853992,0.471186771988869,0,30.2873452007771
Player 18,Paris,0,0,0.142357125878334,0,0.365135505795479,0.227242112159729,0,22.3637779057026
Player 1,Juventus,0,0,0,0,0,0,0,78.7585699558258
Player 2,Juventus,0,0.4292799718678,0,0,1.00270037353039,1.49033771455288,0.852034240961075,73.7117341160774
Player 3,Juventus,0.113922268152237,0.817732490599155,0.296304076910019,0,0.874579846858978,1.57017569243908,1.08698401600122,72.7207535505295
Player 4,Juventus,0.106504999101162,1.13828998804092,0.368755429983139,0.067804656922817,0.934064373373985,1.2615981772542,1.58993750810623,72.3054647445679
Player 5,Juventus,0,1.49605873227119,0.512593269348145,0.061306435614824,0.883685320615768,0.855189569294453,1.5465809032321,75.2322548627853
Player 6,Juventus,0.162591189146042,1.45373664796352,0.571099638938904,0,1.08810703456402,0.891058191657066,1.56656689941883,72.2024685144424
Player 7,Juventus,0.171288967132568,1.26705628633499,0.440007746219635,0.061005782335997,0.994833141565323,1.03436639159918,1.77476648241282,72.8828358650208
Player 8,Juventus,0,1.04443301260471,0.330878794193268,0.074374001473188,1.0415755957365,1.11882179230452,1.77437551319599,72.261815071106
Player 9,Juventus,0,0.97337581217289,0.371003538370132,0,1.3018219769001,1.45885318517685,1.41489058732986,78.146556019783
Player 10,Juventus,0,0.699433147907257,0.244467958807945,0,0.982867747545242,1.40633963048458,1.07090575620532,75.1139044761658
